1.8768	0.425662	-0.904882
1.8792	0.434779	-0.900537
1.8816	0.443831	-0.896111
1.884	0.452815	-0.891605
1.8864	0.46173	-0.88702
1.8888	0.470577	-0.882359
1.8912	0.479352	-0.877623
1.8936	0.488057	-0.872812
1.896	0.496689	-0.867929
1.8984	0.505248	-0.862974
1.9008	0.513733	-0.85795
1.9032	0.522144	-0.852857
1.9056	0.530479	-0.847698
1.908	0.538738	-0.842474
1.9104	0.54692	-0.837185
1.9128	0.555024	-0.831834
1.9152	0.56305	-0.826423
1.9176	0.570997	-0.820952
1.92	0.578865	-0.815424
1.9224	0.586652	-0.809839
1.9248	0.594359	-0.804199
1.9272	0.601986	-0.798507
1.9296	0.60953	-0.792763
1.932	0.616993	-0.786969
1.9344	0.624373	-0.781126
1.9368	0.631671	-0.775237
1.9392	0.638886	-0.769302
1.9416	0.646017	-0.763323
1.944	0.653065	-0.757302
1.9464	0.660029	-0.75124
1.9488	0.666909	-0.745139
1.9512	0.673704	-0.739001
1.9536	0.680416	-0.732826
1.956	0.687043	-0.726617
1.9584	0.693585	-0.720375
1.9608	0.700042	-0.714102
1.9632	0.706415	-0.707798
1.9656	0.712703	-0.701466
1.968	0.718906	-0.695107
1.9704	0.725024	-0.688723
1.9728	0.731058	-0.682315
1.9752	0.737008	-0.675885
1.9776	0.742872	-0.669433
1.98	0.748653	-0.662962
1.9824	0.754349	-0.656473
1.9848	0.759962	-0.649968
1.9872	0.765491	-0.643447
1.9896	0.770936	-0.636913
1.992	0.776298	-0.630366
1.9944	0.781577	-0.623809
1.9968	0.786773	-0.617242
1.9992	0.791887	-0.610667
2.0016	0.796919	-0.604086
2.004	0.80187	-0.597499
2.0064	0.806739	-0.590908
2.0088	0.811528	-0.584314
2.0112	0.816236	-0.577719
2.0136	0.820864	-0.571124
2.016	0.825413	-0.56453
2.0184	0.829882	-0.557938
2.0208	0.834274	-0.551351
2.0232	0.838587	-0.544768
